,Unnamed: 0,codgr,libgr,sougr,libsougr,codal,libal,libgren,libsougren,codsougr,codgr_,sougr_,codal_,codsougr_
1235,1235,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,23525,flan pâtissier aux œufs ou à la parisienne,milky desserts,dessert,412,41,14122,4122323525,4122
1236,1236,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,23535,gâteau de semoule en conserve type yabon ou mont-blanc,milky desserts,dessert,412,41,14122,4122323535,4122
1237,1237,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,23536,gâteau de riz nappé de caramel rayon frais,milky desserts,dessert,412,41,14122,4122323536,4122
1238,1238,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,24999,entremet sans précision,milky desserts,dessert,412,41,14122,4122324999,4122
1239,1239,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,25445,tiramisu,milky desserts,dessert,412,41,14122,4122325445,4122
1240,1240,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39206,mousse au chocolat industrielle rayon frais,milky desserts,dessert,412,41,14122,4122339206,4122
1241,1241,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39209,crème caramel type charles gervais,milky desserts,dessert,412,41,14122,4122339209,4122
1242,1242,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39211,crème dessert aux œufs ou crème renversée type senoble crème aux œufs saveur van,milky desserts,dessert,412,41,14122,4122339211,4122
1243,1243,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39212,riz au lait rayon frais,milky desserts,dessert,412,41,14122,4122339212,4122
1244,1244,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39213,crème brûlée,milky desserts,dessert,412,41,14122,4122339213,4122
1245,1245,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39215,île flottante ou œufs à la neige,milky desserts,dessert,412,41,14122,4122339215,4122
1246,1246,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39216,clafoutis aux fruits,milky desserts,dessert,412,41,14122,4122339216,4122
1247,1247,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39218,gâteau de semoule au lait rayon frais,milky desserts,dessert,412,41,14122,4122339218,4122
1248,1248,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39228,mousse aux fruits,milky desserts,dessert,412,41,14122,4122339228,4122
1249,1249,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39700,crème anglaise,milky desserts,dessert,412,41,14122,4122339700,4122
1250,1250,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,39710,crème pâtissière,milky desserts,dessert,412,41,14122,4122339710,4122
1251,1251,41,"entremets, crèmes desserts et laits gélifiés",2,entremets,92056,autre dessert type entremet,milky desserts,dessert,412,41,14122,4122392056,4122
1252,1252,42,compotes et fruits cuits,1,compotes,13038,compote de pomme en conserve,compotes and cooked fruits,compote,421,42,14221,4221313038,4221
1253,1253,42,compotes et fruits cuits,1,compotes,13108,compote de fruits divers en conserve,compotes and cooked fruits,compote,421,42,14221,4221313108,4221
1254,1254,42,compotes et fruits cuits,1,compotes,13109,compote de fruits divers allégée en conserve,compotes and cooked fruits,compote,421,42,14221,4221313109,4221
1255,1255,42,compotes et fruits cuits,1,compotes,13998,coulis de fruits rouges framboises fraises groseilles cassis,compotes and cooked fruits,compote,421,42,14221,4221313998,4221
1256,1256,42,compotes et fruits cuits,2,fruits au sirop,13003,ananas au sirop en conserve,compotes and cooked fruits,fruit in syrup,422,42,14222,4222313003,4222
1257,1257,42,compotes et fruits cuits,2,fruits au sirop,13022,litchi en conserve,compotes and cooked fruits,fruit in syrup,422,42,14222,4222313022,4222
1258,1258,42,compotes et fruits cuits,2,fruits au sirop,13049,macédoine de fruits au sirop en conserve,compotes and cooked fruits,fruit in syrup,422,42,14222,4222313049,4222
1259,1259,42,compotes et fruits cuits,2,fruits au sirop,13068,cerise au sirop en conserve,compotes and cooked fruits,fruit in syrup,422,42,14222,4222313068,4222
1260,1260,42,compotes et fruits cuits,2,fruits au sirop,13096,abricot au sirop en conserve,compotes and cooked fruits,fruit in syrup,422,42,14222,4222313096,4222
1261,1261,42,compotes et fruits cuits,2,fruits au sirop,13097,pêche au sirop en conserve,compotes and cooked fruits,fruit in syrup,422,42,14222,4222313097,4222
1262,1262,42,compotes et fruits cuits,2,fruits au sirop,13098,poire au sirop en conserve,compotes and cooked fruits,fruit in syrup,422,42,14222,4222313098,4222
1263,1263,43,condiments et sauces,1,sauces,11012,mayonnaise allégée,condiment and sauces,sauces,431,43,14321,4321311012,4321
1264,1264,43,condiments et sauces,1,sauces,11031,mayonnaise à l'huile de tournesol,condiment and sauces,sauces,431,43,14321,4321311031,4321
1265,1265,43,condiments et sauces,1,sauces,11054,mayonnaise,condiment and sauces,sauces,431,43,14321,4321311054,4321
1266,1266,43,condiments et sauces,1,sauces,11100,sauce barbecue,condiment and sauces,sauces,431,43,14321,4321311100,4321
1267,1267,43,condiments et sauces,1,sauces,11102,sauce béarnaise,condiment and sauces,sauces,431,43,14321,4321311102,4321
1268,1268,43,condiments et sauces,1,sauces,11105,sauce hollandaise,condiment and sauces,sauces,431,43,14321,4321311105,4321
1269,1269,43,condiments et sauces,1,sauces,11106,sauce mornay,condiment and sauces,sauces,431,43,14321,4321311106,4321
1270,1270,43,condiments et sauces,1,sauces,11107,sauce tomate sans viande,condiment and sauces,sauces,431,43,14321,4321311107,4321
1271,1271,43,condiments et sauces,1,sauces,11108,vinaigrette à l'huile d'olive,condiment and sauces,sauces,431,43,14321,4321311108,4321
1272,1272,43,condiments et sauces,1,sauces,11109,vinaigrette allégée,condiment and sauces,sauces,431,43,14321,4321311109,4321
1273,1273,43,condiments et sauces,1,sauces,11110,vinaigrette sans précision,condiment and sauces,sauces,431,43,14321,4321311110,4321
1274,1274,43,condiments et sauces,1,sauces,11113,sauce béchamel en brique,condiment and sauces,sauces,431,43,14321,4321311113,4321
1275,1275,43,condiments et sauces,1,sauces,11114,sauce tomate à la viande ou bolognaise type panzani ou buitoni,condiment and sauces,sauces,431,43,14321,4321311114,4321
1276,1276,43,condiments et sauces,1,sauces,11132,sauce au curry,condiment and sauces,sauces,431,43,14321,4321311132,4321
1277,1277,43,condiments et sauces,1,sauces,11157,sauce moutarde,condiment and sauces,sauces,431,43,14321,4321311157,4321
1278,1278,43,condiments et sauces,1,sauces,11158,sauce au beurre,condiment and sauces,sauces,431,43,14321,4321311158,4321
1279,1279,43,condiments et sauces,1,sauces,11159,sauce à la crème,condiment and sauces,sauces,431,43,14321,4321311159,4321
1280,1280,43,condiments et sauces,1,sauces,11160,sauce aux champignons,condiment and sauces,sauces,431,43,14321,4321311160,4321
1281,1281,43,condiments et sauces,1,sauces,11161,sauce à la crème aux épices,condiment and sauces,sauces,431,43,14321,4321311161,4321
1282,1282,43,condiments et sauces,1,sauces,11162,sauce à la crème aux herbes,condiment and sauces,sauces,431,43,14321,4321311162,4321
1283,1283,43,condiments et sauces,1,sauces,11163,sauce aigre-douce,condiment and sauces,sauces,431,43,14321,4321311163,4321
1284,1284,43,condiments et sauces,1,sauces,11164,sauce au vin rouge,condiment and sauces,sauces,431,43,14321,4321311164,4321
1285,1285,43,condiments et sauces,1,sauces,11165,sauce au fromage,condiment and sauces,sauces,431,43,14321,4321311165,4321
1286,1286,43,condiments et sauces,1,sauces,11166,sauce au yaourt,condiment and sauces,sauces,431,43,14321,4321311166,4321
1287,1287,43,condiments et sauces,1,sauces,11179,sauce pesto,condiment and sauces,sauces,431,43,14321,4321311179,4321
1288,1288,43,condiments et sauces,1,sauces,11184,sauce sans précision,condiment and sauces,sauces,431,43,14321,4321311184,4321
1289,1289,43,condiments et sauces,1,sauces,81055,mayonnaise ajoutée au service,condiment and sauces,sauces,431,43,14321,4321381055,4321
1290,1290,43,condiments et sauces,1,sauces,81057,sauce blanche ajoutée au service,condiment and sauces,sauces,431,43,14321,4321381057,4321
1291,1291,43,condiments et sauces,1,sauces,81059,sauce moutarde ajoutée au service,condiment and sauces,sauces,431,43,14321,4321381059,4321
1292,1292,43,condiments et sauces,1,sauces,81061,vinaigrette ajoutée au service,condiment and sauces,sauces,431,43,14321,4321381061,4321
1293,1293,43,condiments et sauces,1,sauces,81063,vinaigrette allégée ajoutée au service,condiment and sauces,sauces,431,43,14321,4321381063,4321
1294,1294,43,condiments et sauces,1,sauces,81066,sauce au fromage blanc ajoutée au service,condiment and sauces,sauces,431,43,14321,4321381066,4321
1295,1295,43,condiments et sauces,1,sauces,81069,sauce au poivre ajoutée au service,condiment and sauces,sauces,431,43,14321,4321381069,4321
1296,1296,43,condiments et sauces,1,sauces,92507,autre sauce,condiment and sauces,sauces,431,43,14321,4321392507,4321
1297,1297,43,condiments et sauces,2,herbes aromatiques,11002,cerfeuil frais,condiment and sauces,aromatic herbs,432,43,14322,4322311002,4322
1298,1298,43,condiments et sauces,2,herbes aromatiques,11003,ciboule ou ciboulette fraîche,condiment and sauces,aromatic herbs,432,43,14322,4322311003,4322
1299,1299,43,condiments et sauces,2,herbes aromatiques,11014,persil frais,condiment and sauces,aromatic herbs,432,43,14322,4322311014,4322
1300,1300,43,condiments et sauces,2,herbes aromatiques,11027,menthe fraîche,condiment and sauces,aromatic herbs,432,43,14322,4322311027,4322
1301,1301,43,condiments et sauces,2,herbes aromatiques,11033,basilic frais,condiment and sauces,aromatic herbs,432,43,14322,4322311033,4322
1302,1302,43,condiments et sauces,2,herbes aromatiques,11038,thym sec,condiment and sauces,aromatic herbs,432,43,14322,4322311038,4322
1303,1303,43,condiments et sauces,2,herbes aromatiques,11080,herbes aromatiques fraîches,condiment and sauces,aromatic herbs,432,43,14322,4322311080,4322
1304,1304,43,condiments et sauces,3,sel et épices,11005,curry en poudre,condiment and sauces,salt and spices,433,43,14323,4323311005,4323
1305,1305,43,condiments et sauces,3,sel et épices,11006,gingembre moulu,condiment and sauces,salt and spices,433,43,14323,4323311006,4323
1306,1306,43,condiments et sauces,3,sel et épices,11015,poivre noir moulu,condiment and sauces,salt and spices,433,43,14323,4323311015,4323
1307,1307,43,condiments et sauces,3,sel et épices,11017,sel fin ou gros,condiment and sauces,salt and spices,433,43,14323,4323311017,4323
1308,1308,43,condiments et sauces,3,sel et épices,11025,cannelle,condiment and sauces,salt and spices,433,43,14323,4323311025,4323
1309,1309,43,condiments et sauces,3,sel et épices,11026,coriandre en graines,condiment and sauces,salt and spices,433,43,14323,4323311026,4323
1310,1310,43,condiments et sauces,3,sel et épices,11030,sel de mer,condiment and sauces,salt and spices,433,43,14323,4323311030,4323
1311,1311,43,condiments et sauces,3,sel et épices,11042,cumin en graines,condiment and sauces,salt and spices,433,43,14323,4323311042,4323
1312,1312,43,condiments et sauces,3,sel et épices,11081,épices sans précision,condiment and sauces,salt and spices,433,43,14323,4323311081,4323
1313,1313,43,condiments et sauces,4,condiments d'accompagnement,11004,cornichon au vinaigre,condiment and sauces,complement condiment,434,43,14324,4324311004,4324
1314,1314,43,condiments et sauces,4,condiments d'accompagnement,11008,ketchup,condiment and sauces,complement condiment,434,43,14324,4324311008,4324
1315,1315,43,condiments et sauces,4,condiments d'accompagnement,11013,moutarde,condiment and sauces,complement condiment,434,43,14324,4324311013,4324
1316,1316,43,condiments et sauces,4,condiments d'accompagnement,11016,raifort cru,condiment and sauces,complement condiment,434,43,14324,4324311016,4324
1317,1317,43,condiments et sauces,4,condiments d'accompagnement,11040,câpres,condiment and sauces,complement condiment,434,43,14324,4324311040,4324
1318,1318,43,condiments et sauces,4,condiments d'accompagnement,11043,tapenade d'olives,condiment and sauces,complement condiment,434,43,14324,4324311043,4324
1319,1319,43,condiments et sauces,4,condiments d'accompagnement,13032,olive noire en saumure,condiment and sauces,complement condiment,434,43,14324,4324313032,4324
1320,1320,43,condiments et sauces,4,condiments d'accompagnement,13033,olive verte en saumure,condiment and sauces,complement condiment,434,43,14324,4324313033,4324
1321,1321,43,condiments et sauces,5,condiments d'assaisonnement,11000,ail frais,condiment and sauces,seasoning condiment,435,43,14325,4325311000,4325
1322,1322,43,condiments et sauces,5,condiments d'assaisonnement,11001,cube pour bouillon de bœuf,condiment and sauces,seasoning condiment,435,43,14325,4325311001,4325
1323,1323,43,condiments et sauces,5,condiments d'assaisonnement,11018,vinaigre,condiment and sauces,seasoning condiment,435,43,14325,4325311018,4325
1324,1324,43,condiments et sauces,5,condiments d'assaisonnement,11104,sauce de soja,condiment and sauces,seasoning condiment,435,43,14325,4325311104,4325
1325,1325,43,condiments et sauces,5,condiments d'assaisonnement,20068,concentré de tomate,condiment and sauces,seasoning condiment,435,43,14325,4325320068,4325
1326,1326,44,aliments destinés à une alimentation particulière,99,sans,11007,gélatine,special food,special food,4499,44,144299,44299311007,44299
1327,1327,44,aliments destinés à une alimentation particulière,99,sans,11009,levure alimentaire,special food,special food,4499,44,144299,44299311009,44299
1328,1328,44,aliments destinés à une alimentation particulière,99,sans,17610,huile de poisson,special food,special food,4499,44,144299,44299317610,44299
1329,1329,44,aliments destinés à une alimentation particulière,99,sans,17999,huile de paraffine,special food,special food,4499,44,144299,44299317999,44299
1330,1330,44,aliments destinés à une alimentation particulière,99,sans,18351,boisson énergisante type drak dog burn energy drink,special food,special food,4499,44,144299,44299318351,44299
1331,1331,44,aliments destinés à une alimentation particulière,99,sans,20904,tofu,special food,special food,4499,44,144299,44299320904,44299
1332,1332,44,aliments destinés à une alimentation particulière,99,sans,31019,édulcorant à l'aspartame,special food,special food,4499,44,144299,44299331019,44299
1333,1333,44,aliments destinés à une alimentation particulière,99,sans,31104,barre céréalière diététique hypocalorique type gerlinéa nesvital nutrition & san,special food,special food,4499,44,144299,44299331104,44299
1334,1334,44,aliments destinés à une alimentation particulière,99,sans,42000,substitut de repas hypocalorique genre crème dessert ultrafrais en pot tout arôm,special food,special food,4499,44,144299,44299342000,44299
1335,1335,44,aliments destinés à une alimentation particulière,99,sans,42003,substitut de repas hypocalorique liquide à boire type gerlinéa tout arôme,special food,special food,4499,44,144299,44299342003,44299
1336,1336,44,aliments destinés à une alimentation particulière,99,sans,42004,substitut de repas hypocalorique à boire poudre reconstituée avec lait écrémé to,special food,special food,4499,44,144299,44299342004,44299
1337,1337,44,aliments destinés à une alimentation particulière,99,sans,42005,substitut de repas hypocalorique genre milk-shake poudre reconstituée avec lait,special food,special food,4499,44,144299,44299342005,44299
